Día,Central,Costo unitario previsto $/MWh,Capacidad promedio prevista MW,Costo unitario realizado $/MWh,Capacidad promedio realizada MW
30/01/2006,KIMP1 ,0.0,0.0,0.0,0.0
31/01/2006,KIMP1 ,0.0,0.0,0.0,0.0
01/01/2006,LAEP1 ,0.0,1.0,0.0,0.0
02/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
03/01/2006,LAEP1 ,0.0,2.0,0.0,0.0
04/01/2006,LAEP1 ,0.0,2.0,0.0,0.0
05/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
06/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
07/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
08/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
09/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
10/01/2006,LAEP1 ,0.0,2.0,0.0,0.0
11/01/2006,LAEP1 ,0.0,2.0,0.0,0.0
12/01/2006,LAEP1 ,0.0,3.0,0.0,0.0
13/01/2006,LAEP1 ,0.0,3.0,0.0,0.0
14/01/2006,LAEP1 ,0.0,3.0,0.0,0.0
15/01/2006,LAEP1 ,0.0,3.0,0.0,0.0
16/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
17/01/2006,LAEP1 ,0.0,3.0,0.0,0.0
18/01/2006,LAEP1 ,0.0,3.0,0.0,0.0
19/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
20/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
21/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
22/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
23/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
24/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
25/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
26/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
27/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
28/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
29/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
30/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
31/01/2006,LAEP1 ,0.0,0.0,0.0,0.0
01/01/2006,LAVP1 ,0.0,1296.6,0.0,1281.396
02/01/2006,LAVP1 ,0.0,1296.6,0.0,1285.167
03/01/2006,LAVP1 ,0.0,1296.6,0.0,1282.823
04/01/2006,LAVP1 ,0.0,1296.6,0.0,1278.066
05/01/2006,LAVP1 ,0.0,1296.6,0.0,1279.75
06/01/2006,LAVP1 ,0.0,1296.6,0.0,1288.808
07/01/2006,LAVP1 ,0.0,1290.6,0.0,1288.508
08/01/2006,LAVP1 ,0.0,1296.6,0.0,1288.527
09/01/2006,LAVP1 ,0.0,1296.6,0.0,1285.122
10/01/2006,LAVP1 ,0.0,1296.6,0.0,1285.689
11/01/2006,LAVP1 ,0.0,1296.6,0.0,1285.584
12/01/2006,LAVP1 ,0.0,1296.6,0.0,1282.381
13/01/2006,LAVP1 ,0.0,1296.6,0.0,1282.987
14/01/2006,LAVP1 ,0.0,1195.125,0.0,1231.6
15/01/2006,LAVP1 ,0.0,1296.6,0.0,1284.156
16/01/2006,LAVP1 ,0.0,1296.6,0.0,1282.751
17/01/2006,LAVP1 ,0.0,1296.6,0.0,1287.473
18/01/2006,LAVP1 ,0.0,1296.6,0.0,1288.741
19/01/2006,LAVP1 ,0.0,1296.6,0.0,1285.729
20/01/2006,LAVP1 ,0.0,1296.6,0.0,1284.828
21/01/2006,LAVP1 ,0.0,1289.883,0.0,1208.96
22/01/2006,LAVP1 ,0.0,1296.6,0.0,1283.202
23/01/2006,LAVP1 ,0.0,1296.6,0.0,1285.036
24/01/2006,LAVP1 ,0.0,1296.6,0.0,1289.898
25/01/2006,LAVP1 ,0.0,1296.6,0.0,1293.781
26/01/2006,LAVP1 ,0.0,1296.6,0.0,1295.903
27/01/2006,LAVP1 ,0.0,1296.6,0.0,1293.577
28/01/2006,LAVP1 ,0.0,1292.512,0.0,1286.075
29/01/2006,LAVP1 ,0.0,1296.6,0.0,1288.124
30/01/2006,LAVP1 ,0.0,1296.6,0.0,1285.902
31/01/2006,LAVP1 ,0.0,1296.6,0.0,1284.424
01/01/2006,LECP1 ,0.0,0.0,0.0,0.0
02/01/2006,LECP1 ,2319.893,60.0,1513.0,63.05
03/01/2006,LECP1 ,1857.05,60.0,1723.967,82.64
04/01/2006,LECP1 ,1857.05,60.0,1723.967,49.583
05/01/2006,LECP1 ,1660.25,60.0,1541.329,67.525
06/01/2006,LECP1 ,1660.25,60.0,1541.333,68.214
07/01/2006,LECP1 ,1660.25,60.0,1541.333,80.75
08/01/2006,LECP1 ,0.0,0.0,0.0,0.0
09/01/2006,LECP1 ,2444.039,60.0,1541.334,42.917
10/01/2006,LECP1 ,1660.25,60.0,1541.333,49.914
11/01/2006,LECP1 ,1660.25,60.0,1541.333,66.42
12/01/2006,LECP1 ,1660.25,60.0,1541.333,69.38
13/01/2006,LECP1 ,1660.25,60.0,1541.334,69.62
14/01/2006,LECP1 ,1660.25,60.0,1541.333,64.033
15/01/2006,LECP1 ,0.0,0.0,0.0,0.0
16/01/2006,LECP1 ,2277.94,60.0,1541.334,48.633
17/01/2006,LECP1 ,1660.25,60.0,1525.778,91.567
18/01/2006,LECP1 ,1660.25,60.0,1541.333,78.15
19/01/2006,LECP1 ,1660.25,60.0,1541.333,72.267
20/01/2006,LECP1 ,1660.25,60.0,1541.333,71.583
21/01/2006,LECP1 ,1660.25,60.0,1541.333,71.6
22/01/2006,LECP1 ,0.0,0.0,0.0,0.0
23/01/2006,LECP1 ,2144.184,60.0,1541.333,55.614
24/01/2006,LECP1 ,1660.25,60.0,1541.333,67.517
25/01/2006,LECP1 ,1660.25,60.0,1541.333,68.017
26/01/2006,LECP1 ,1660.25,60.0,1541.333,78.229
27/01/2006,LECP1 ,1660.25,60.0,1541.333,69.867
28/01/2006,LECP1 ,1660.25,60.0,1541.333,69.7
29/01/2006,LECP1 ,0.0,0.0,0.0,0.0
30/01/2006,LECP1 ,2143.752,60.0,1541.333,69.6
31/01/2006,LECP1 ,1660.25,60.0,1541.334,56.717
01/01/2006,LEDP1 ,704.014,300.4,696.232,212.309
02/01/2006,LEDP1 ,685.725,300.4,671.79,301.495
03/01/2006,LEDP1 ,677.634,300.4,671.758,295.31
04/01/2006,LEDP1 ,677.116,300.4,671.768,301.957
05/01/2006,LEDP1 ,679.554,300.4,671.767,301.46
06/01/2006,LEDP1 ,679.078,300.4,671.766,288.885
07/01/2006,LEDP1 ,694.617,300.4,671.669,294.807
08/01/2006,LEDP1 ,684.765,300.4,671.791,295.958
09/01/2006,LEDP1 ,687.292,300.4,671.778,301.544
10/01/2006,LEDP1 ,679.5,300.4,671.447,280.054
11/01/2006,LEDP1 ,680.006,300.4,671.771,301.839
12/01/2006,LEDP1 ,680.22,300.4,671.763,302.312
13/01/2006,LEDP1 ,673.073,300.4,671.762,302.385
14/01/2006,LEDP1 ,674.93,300.4,671.763,302.656
15/01/2006,LEDP1 ,687.386,300.4,671.765,301.657
16/01/2006,LEDP1 ,679.151,300.4,671.782,294.632
17/01/2006,LEDP1 ,674.886,300.4,671.777,293.368
18/01/2006,LEDP1 ,674.002,300.4,671.708,272.109
19/01/2006,LEDP1 ,674.233,300.4,671.78,271.071
20/01/2006,LEDP1 ,683.967,300.4,671.752,301.17
21/01/2006,LEDP1 ,689.942,300.4,671.703,300.673
22/01/2006,LEDP1 ,690.891,300.4,671.782,300.421
23/01/2006,LEDP1 ,679.753,300.4,671.774,266.536
24/01/2006,LEDP1 ,681.805,300.4,671.782,284.717
25/01/2006,LEDP1 ,685.726,300.4,671.79,297.463
26/01/2006,LEDP1 ,680.11,300.4,671.792,277.363
27/01/2006,LEDP1 ,680.327,300.4,671.788,300.914
28/01/2006,LEDP1 ,691.063,300.4,671.791,297.472
29/01/2006,LEDP1 ,694.778,300.4,671.82,300.4
30/01/2006,LEDP1 ,681.876,300.4,672.69,257.331
31/01/2006,LEDP1 ,690.41,300.4,675.204,149.598
01/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
02/01/2006,LEOP1 ,0.0,22.8,0.0,22.8
03/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
04/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
05/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
06/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
07/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
08/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
09/01/2006,LEOP1 ,0.0,22.8,0.0,22.8
10/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
11/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
12/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
13/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
14/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
15/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
16/01/2006,LEOP1 ,0.0,22.8,0.0,22.8
17/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
18/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
19/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
20/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
21/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
22/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
23/01/2006,LEOP1 ,0.0,22.8,0.0,22.8
24/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
25/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
26/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
27/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
28/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
29/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
30/01/2006,LEOP1 ,0.0,22.8,0.0,22.8
31/01/2006,LEOP1 ,0.0,23.8,0.0,23.8
01/01/2006,LERP1 ,0.0,20.0,0.0,20.0
02/01/2006,LERP1 ,0.0,20.0,0.0,20.0
03/01/2006,LERP1 ,0.0,20.0,0.0,20.0
04/01/2006,LERP1 ,0.0,20.0,0.0,20.0
05/01/2006,LERP1 ,0.0,20.0,0.0,20.0
06/01/2006,LERP1 ,0.0,20.0,0.0,20.0
07/01/2006,LERP1 ,0.0,20.0,0.0,20.0
08/01/2006,LERP1 ,0.0,20.0,0.0,20.0
09/01/2006,LERP1 ,0.0,20.0,0.0,20.0
10/01/2006,LERP1 ,0.0,20.0,0.0,20.0
11/01/2006,LERP1 ,0.0,20.0,0.0,20.0
12/01/2006,LERP1 ,0.0,20.0,0.0,20.0
13/01/2006,LERP1 ,0.0,20.0,0.0,20.0
14/01/2006,LERP1 ,0.0,20.0,0.0,20.0
15/01/2006,LERP1 ,0.0,20.0,0.0,20.0
16/01/2006,LERP1 ,0.0,20.0,0.0,20.0
17/01/2006,LERP1 ,0.0,20.0,0.0,27.25
18/01/2006,LERP1 ,0.0,20.0,0.0,19.75
19/01/2006,LERP1 ,0.0,20.0,0.0,20.0
20/01/2006,LERP1 ,0.0,20.0,0.0,20.0
21/01/2006,LERP1 ,0.0,20.0,0.0,0.0
22/01/2006,LERP1 ,0.0,20.0,0.0,0.0
23/01/2006,LERP1 ,0.0,20.0,0.0,20.0
24/01/2006,LERP1 ,0.0,20.0,0.0,19.1
25/01/2006,LERP1 ,0.0,20.0,0.0,0.0
26/01/2006,LERP1 ,0.0,20.0,0.0,0.0
27/01/2006,LERP1 ,0.0,0.0,0.0,20.0
28/01/2006,LERP1 ,0.0,20.0,0.0,19.125
29/01/2006,LERP1 ,0.0,20.0,0.0,20.0
30/01/2006,LERP1 ,0.0,20.0,0.0,20.0
31/01/2006,LERP1 ,0.0,20.0,0.0,19.583
01/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
02/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
03/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
04/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
05/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
06/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
07/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
08/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
09/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
10/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
11/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
12/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
13/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
14/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
15/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
16/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
17/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
18/01/2006,LGTP1 ,0.0,47.6,1493.575,48.171
19/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
20/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
21/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
22/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
23/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
24/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
25/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
26/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
27/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
28/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
29/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
30/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
31/01/2006,LGTP1 ,0.0,47.6,0.0,47.6
01/01/2006,LRAP1 ,886.257,133.5,871.768,101.693
02/01/2006,LRAP1 ,843.239,133.5,830.262,102.535
03/01/2006,LRAP1 ,860.546,133.5,830.188,133.763
04/01/2006,LRAP1 ,859.528,133.5,830.511,133.903
05/01/2006,LRAP1 ,862.504,133.5,830.009,133.74
06/01/2006,LRAP1 ,862.504,133.5,829.471,133.5
07/01/2006,LRAP1 ,862.504,133.5,828.86,133.5
08/01/2006,LRAP1 ,862.504,133.5,828.584,133.5
09/01/2006,LRAP1 ,862.504,133.5,829.397,133.945
10/01/2006,LRAP1 ,862.504,133.5,831.202,135.295
11/01/2006,LRAP1 ,862.504,133.5,831.157,135.087
12/01/2006,LRAP1 ,861.441,133.5,837.23,132.699
13/01/2006,LRAP1 ,863.122,133.5,839.355,133.482
14/01/2006,LRAP1 ,864.186,133.5,840.011,134.24
15/01/2006,LRAP1 ,862.504,133.5,827.911,133.5
16/01/2006,LRAP1 ,858.343,133.5,833.906,131.619
17/01/2006,LRAP1 ,860.414,133.5,833.855,132.599
18/01/2006,LRAP1 ,861.868,133.5,826.037,133.199
19/01/2006,LRAP1 ,864.634,133.5,815.841,133.73
20/01/2006,LRAP1 ,843.588,133.5,811.108,129.87
21/01/2006,LRAP1 ,839.698,133.5,811.189,126.004
22/01/2006,LRAP1 ,840.746,133.5,811.166,128.624
23/01/2006,LRAP1 ,843.814,133.5,830.77,103.756
24/01/2006,LRAP1 ,847.736,124.5,812.192,128.047
25/01/2006,LRAP1 ,837.036,133.5,810.79,129.015
26/01/2006,LRAP1 ,839.538,133.5,803.959,132.144
27/01/2006,LRAP1 ,838.325,133.5,794.357,133.5
28/01/2006,LRAP1 ,839.226,133.5,795.465,133.5
29/01/2006,LRAP1 ,840.309,133.5,793.729,133.5
30/01/2006,LRAP1 ,835.639,133.5,795.002,133.5
31/01/2006,LRAP1 ,840.257,133.5,794.952,133.5
01/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
02/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
03/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
04/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
05/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
06/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
07/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
08/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
09/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
10/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
11/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
12/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
13/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
14/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
15/01/2006,LRPP1 ,1486.69,266.0,0.0,266.0
16/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
17/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
18/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
19/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
20/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
21/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
22/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
23/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
24/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
25/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
26/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
27/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
28/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
29/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
30/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
31/01/2006,LRPP1 ,0.0,266.0,0.0,266.0
01/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
02/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
03/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
04/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
05/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
06/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
07/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
08/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
09/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
10/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
11/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
12/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
13/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
14/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
15/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
16/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
17/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
18/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
19/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
20/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
21/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
22/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
23/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
24/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
25/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
26/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
27/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
28/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
29/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
30/01/2006,LVOP1 ,0.0,1.4,0.0,0.867
31/01/2006,LVOP1 ,0.0,1.4,0.0,0.868
01/01/2006,MAMP1 ,617.168,944.3,618.614,932.314
02/01/2006,MAMP1 ,585.451,1133.4,585.513,804.02
03/01/2006,MAMP1 ,586.042,849.1,585.548,833.681
04/01/2006,MAMP1 ,586.042,849.1,585.028,875.439
05/01/2006,MAMP1 ,585.988,1133.4,584.82,1047.037
06/01/2006,MAMP1 ,585.975,1133.4,584.734,1052.515
07/01/2006,MAMP1 ,585.492,1133.4,585.041,1048.582
08/01/2006,MAMP1 ,584.401,1133.4,584.809,805.903
09/01/2006,MAMP1 ,585.36,1062.65,584.879,802.965
10/01/2006,MAMP1 ,585.766,1123.9,584.483,743.796
11/01/2006,MAMP1 ,585.605,1123.9,585.11,1026.238
12/01/2006,MAMP1 ,585.643,1133.4,585.289,1089.433
13/01/2006,MAMP1 ,585.667,1133.4,585.4,1023.435
14/01/2006,MAMP1 ,585.563,1133.4,585.316,957.468
15/01/2006,MAMP1 ,584.826,1133.4,585.101,1137.652
16/01/2006,MAMP1 ,585.506,1133.4,585.413,1138.46
17/01/2006,MAMP1 ,585.654,1133.4,585.494,1040.52
18/01/2006,MAMP1 ,585.705,1133.4,585.516,1010.307
19/01/2006,MAMP1 ,585.709,1133.4,585.456,1002.763
20/01/2006,MAMP1 ,585.566,1133.4,585.434,1003.085
21/01/2006,MAMP1 ,585.621,1133.4,585.412,995.437
22/01/2006,MAMP1 ,584.892,1062.65,584.929,855.697
23/01/2006,MAMP1 ,585.589,1133.4,585.402,997.564
24/01/2006,MAMP1 ,585.685,1133.4,585.154,914.297
25/01/2006,MAMP1 ,585.629,1133.4,585.387,1034.006
26/01/2006,MAMP1 ,585.665,1133.4,585.505,1011.46
27/01/2006,MAMP1 ,585.557,1133.4,585.399,960.273
28/01/2006,MAMP1 ,585.622,849.1,585.714,772.105
29/01/2006,MAMP1 ,585.224,849.1,585.534,851.368
30/01/2006,MAMP1 ,585.635,849.1,585.647,850.149
31/01/2006,MAMP1 ,585.689,849.1,585.046,850.099
01/01/2006,MDAP1 ,930.215,156.1,899.035,154.702
02/01/2006,MDAP1 ,890.176,156.1,859.971,156.1
03/01/2006,MDAP1 ,877.817,156.1,860.342,153.863
04/01/2006,MDAP1 ,888.671,156.1,860.41,156.459
05/01/2006,MDAP1 ,890.176,156.1,860.348,154.896
06/01/2006,MDAP1 ,890.176,156.1,860.396,156.146
07/01/2006,MDAP1 ,888.123,152.933,861.49,153.401
08/01/2006,MDAP1 ,892.187,149.75,865.119,150.093
09/01/2006,MDAP1 ,890.176,156.1,860.524,156.631
10/01/2006,MDAP1 ,877.817,156.1,860.383,152.579
11/01/2006,MDAP1 ,889.152,156.1,860.35,156.1
12/01/2006,MDAP1 ,889.149,156.1,860.436,145.87
13/01/2006,MDAP1 ,892.13,149.75,863.923,149.388
14/01/2006,MDAP1 ,888.123,152.933,861.288,148.26
15/01/2006,MDAP1 ,892.791,156.1,860.567,142.941
16/01/2006,MDAP1 ,889.136,155.308,860.733,149.437
17/01/2006,MDAP1 ,877.817,156.1,860.358,143.562
18/01/2006,MDAP1 ,889.152,156.1,860.378,156.1
19/01/2006,MDAP1 ,887.129,156.1,860.386,151.101
20/01/2006,MDAP1 ,889.186,156.1,860.277,154.885
21/01/2006,MDAP1 ,889.76,156.1,860.425,156.1
22/01/2006,MDAP1 ,880.495,79.9,855.837,75.075
23/01/2006,MDAP1 ,880.495,79.9,855.742,79.9
24/01/2006,MDAP1 ,880.495,79.9,855.742,75.554
25/01/2006,MDAP1 ,879.837,79.9,855.743,78.51
26/01/2006,MDAP1 ,876.37,79.9,855.743,40.983
27/01/2006,MDAP1 ,0.0,0.0,0.0,0.0
28/01/2006,MDAP1 ,0.0,0.0,0.0,0.0
29/01/2006,MDAP1 ,880.495,79.9,855.742,46.79
30/01/2006,MDAP1 ,880.495,79.9,855.742,79.9
31/01/2006,MDAP1 ,880.495,79.9,855.743,79.9
01/01/2006,MDPP1 ,672.431,484.0,610.369,468.354
02/01/2006,MDPP1 ,617.245,484.0,610.369,431.013
03/01/2006,MDPP1 ,701.659,484.0,690.175,484.051
04/01/2006,MDPP1 ,695.136,484.0,690.175,480.831
05/01/2006,MDPP1 ,628.392,484.0,627.344,466.515
06/01/2006,MDPP1 ,629.077,484.0,627.344,464.648
07/01/2006,MDPP1 ,685.82,398.25,680.703,398.005
08/01/2006,MDPP1 ,698.12,398.25,680.703,471.503
09/01/2006,MDPP1 ,724.766,242.0,724.664,248.875
10/01/2006,MDPP1 ,724.664,242.0,724.664,180.045
11/01/2006,MDPP1 ,724.664,242.0,724.664,247.126
12/01/2006,MDPP1 ,724.664,242.0,724.664,246.732
13/01/2006,MDPP1 ,630.61,484.0,627.345,329.848
14/01/2006,MDPP1 ,1048.375,445.167,915.175,445.167
15/01/2006,MDPP1 ,1050.396,460.0,912.3,431.962
16/01/2006,MDPP1 ,1027.514,447.833,914.385,398.247
17/01/2006,MDPP1 ,735.491,450.667,723.743,319.972
18/01/2006,MDPP1 ,740.053,451.5,723.726,249.928
19/01/2006,MDPP1 ,749.806,484.0,720.265,415.16
20/01/2006,MDPP1 ,1041.843,484.0,908.798,473.523
21/01/2006,MDPP1 ,1035.121,484.0,908.798,444.144
22/01/2006,MDPP1 ,1037.087,484.0,908.798,484.0
23/01/2006,MDPP1 ,738.681,484.0,720.265,370.846
24/01/2006,MDPP1 ,628.992,484.0,627.344,469.031
25/01/2006,MDPP1 ,628.422,484.0,627.344,340.007
26/01/2006,MDPP1 ,629.13,484.0,627.344,414.024
27/01/2006,MDPP1 ,632.159,484.0,627.344,402.713
28/01/2006,MDPP1 ,630.533,484.0,627.344,424.736
29/01/2006,MDPP1 ,640.601,484.0,627.345,335.835
30/01/2006,MDPP1 ,636.605,484.0,627.344,484.0
31/01/2006,MDPP1 ,631.862,484.0,627.344,484.014
01/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
02/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
03/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
04/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
05/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
06/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
07/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
08/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
09/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
10/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
11/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
12/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
13/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
14/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
15/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
16/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
17/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
18/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
19/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
20/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
21/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
22/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
23/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
24/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
25/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
26/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
27/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
28/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
29/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
30/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
31/01/2006,MDTP1 ,0.0,0.0,0.0,0.0
01/01/2006,MICP1 ,0.0,0.8,0.0,0.263
02/01/2006,MICP1 ,0.0,0.8,0.0,0.26
03/01/2006,MICP1 ,0.0,0.8,0.0,0.254
04/01/2006,MICP1 ,0.0,0.8,0.0,0.254
05/01/2006,MICP1 ,0.0,0.8,0.0,0.251
06/01/2006,MICP1 ,0.0,0.8,0.0,0.236
07/01/2006,MICP1 ,0.0,0.8,0.0,0.242
08/01/2006,MICP1 ,0.0,0.8,0.0,0.243
09/01/2006,MICP1 ,0.0,0.8,0.0,0.234
10/01/2006,MICP1 ,0.0,0.8,0.0,0.213
