Dia,Temperatura,MDTP1Prevista,MDPP1Prevista,MDAP1Prevista,VADP1Prevista,NCTP1Prevista,NCMP1Prevista,VLTP1Prevista,MDAP1,MDPP1,VLTP1,NCTP1,NCMP1,MDTP1,VADP1,Capacidad promedio realizada MW,Capacidad promedio prevista MW
2009-11-23,20.014826599550204,29.5,400.0,76.2,0.0,0.0,0.0,525.0,76.29899999999998,484.0,525.0,0.0,0.0,29.5,0.0,1114.799,1030.7
2009-11-24,24.903574318132762,29.5,400.0,76.2,0.0,0.0,0.0,525.0,76.2,484.0,525.52,0.0,0.0,29.5,0.0,1115.22,1030.7
2009-11-25,21.65959571919793,29.5,400.0,76.2,0.0,0.0,0.0,525.0,76.2,484.0,525.594,0.0,0.0,29.5,0.0,1115.294,1030.7
2009-11-26,20.474169283013765,29.5,400.0,76.2,0.0,0.0,0.0,525.0,76.2,484.0,525.125,0.0,0.0,29.5,0.0,1114.825,1030.7
2009-11-27,25.07721724820039,29.5,400.0,76.2,0.0,0.0,0.0,525.0,76.2,484.0,525.1669999999998,0.0,0.0,29.5,0.0,1114.8669999999997,1030.7
2009-11-28,29.39437486846456,0.0,400.0,75.9,0.0,0.0,0.0,525.0,72.29899999999998,484.0,525.25,0.0,0.0,0.0,0.0,1081.549,1000.9
2009-11-29,28.81329024522145,0.0,400.0,76.2,0.0,0.0,0.0,525.0,74.688,484.0,525.0,0.0,0.0,0.0,0.0,1083.688,1001.2
2009-11-30,21.60980305826436,0.0,400.0,76.2,0.0,0.0,0.0,525.0,75.16,484.0,525.0,0.0,0.0,0.0,0.0,1084.1599999999999,1001.2
2009-12-01,25.481808933932378,0.0,400.0,76.2,0.0,0.0,0.0,525.0,76.2,484.0,525.0,0.0,0.0,0.0,0.0,1085.2,1001.2
2009-12-02,20.061963623797396,0.0,400.0,76.2,0.0,0.0,0.0,525.0,72.171,484.0,525.0,0.0,0.0,0.0,0.0,1081.171,1001.2
2009-12-03,25.90930363214881,0.0,400.0,76.2,0.0,0.0,0.0,525.0,74.508,484.0,525.0,0.0,0.0,0.0,0.0,1083.508,1001.2
2009-12-04,26.39276367784005,0.0,400.0,76.2,0.0,0.0,0.0,525.0,76.275,484.0,525.0,0.0,0.0,0.0,0.0,1085.275,1001.2
2009-12-05,23.39801661315137,0.0,400.0,76.2,0.0,0.0,0.0,525.0,76.2,484.0,525.0,2.3,0.0,0.0,0.0,1087.5,1001.2
2009-12-06,27.493835257169533,0.0,400.0,152.3,0.0,0.0,0.0,525.0,76.2,484.0,525.0,0.0,0.0,0.0,28.721,1113.921,1077.3
2009-12-07,26.566301895121487,0.0,400.0,152.3,111.468,0.0,0.0,525.0,76.202,484.0,508.017,0.0,0.0,0.0,40.191,1108.41,1188.768
2009-12-08,22.452903960828166,0.0,400.0,76.2,105.9,0.0,0.0,525.0,68.533,484.0,362.614,0.183,0.0,0.0,40.76300000000001,956.093,1107.1
2009-12-09,21.785488256567454,0.0,400.0,152.3,105.9,0.0,0.0,525.0,64.535,484.0,459.43300000000005,9.508,0.0,0.0,81.119,1098.595,1183.2
2009-12-10,22.370867522953162,0.0,400.0,152.3,105.9,0.0,0.0,525.0,76.2,484.0,471.884,0.0,0.0,0.0,105.9,1137.9840000000002,1183.2
2009-12-11,19.55426486370225,0.0,400.0,76.2,105.9,0.0,0.0,525.0,76.2,484.0,525.302,0.0,0.0,0.0,103.90799999999999,1189.4099999999999,1107.1
2009-12-12,24.131817198157968,0.0,400.0,101.567,105.9,0.0,0.0,525.0,76.2,484.0,525.0,0.0,0.0,0.0,23.459,1108.659,1132.467
2009-12-13,24.699387562686823,0.0,400.0,76.2,105.9,0.0,0.0,525.0,74.819,484.0,525.0,0.0,0.0,0.0,0.0,1083.819,1107.1
2009-12-14,23.8708754036953,0.0,400.0,76.2,105.9,0.0,0.0,525.0,74.367,484.0,525.0,0.0,0.0,0.0,44.753,1128.12,1107.1
2009-12-15,21.476730601826386,0.0,400.0,75.9,134.7,0.0,0.0,525.0,0.0,484.083,525.0,0.0,0.0,0.0,105.666,1114.749,1135.6
2009-12-16,22.32054973394756,0.0,400.0,0.0,84.2,0.0,0.0,525.0,32.561,484.0,525.0,0.0,0.0,0.0,95.124,1136.6850000000002,1009.2
2009-12-17,22.955922373340005,0.0,400.0,76.1,105.9,0.0,0.0,525.0,70.96,484.0,525.0,0.0,0.0,0.0,105.9,1185.8600000000001,1107.0
2009-12-18,24.823720165490087,0.0,400.0,152.3,105.9,0.0,0.0,525.0,129.201,484.0,525.0,0.0,0.0,0.0,105.9,1244.101,1183.2
2009-12-19,24.967851767661852,0.0,430.0,156.1,101.0,0.0,0.0,525.0,156.1,484.0,485.83,0.0,0.0,0.0,101.0,1226.93,1212.1
2009-12-20,24.856863598494698,0.0,400.0,152.3,105.9,0.0,0.0,525.0,152.3,484.0,519.81,0.0,0.0,0.0,90.492,1246.6019999999999,1183.2
2009-12-21,20.850341394618045,0.0,400.0,152.3,105.9,0.0,0.0,525.0,148.559,484.0,525.0,0.0,0.0,0.0,105.9,1263.459,1183.2
2009-12-22,23.034030519090553,29.5,400.0,155.65,101.0,0.0,0.0,525.0,131.922,484.0,525.0,0.0,0.0,29.5,101.383,1271.805,1211.15
2009-12-23,19.6170673984248,0.0,430.0,156.1,101.0,0.0,0.0,525.0,139.687,484.0,525.0,0.0,0.0,0.0,101.54299999999999,1250.2299999999998,1212.1
2009-12-24,24.56981307154889,0.0,430.0,156.1,101.0,0.0,0.0,525.0,153.433,484.0,525.0,0.0,0.0,0.0,101.055,1263.488,1212.1
2009-12-25,23.535565390561977,0.0,430.0,156.1,101.0,0.0,0.0,525.0,154.736,484.0,525.0,0.0,0.0,0.0,101.15,1264.886,1212.1
2009-12-26,24.080151293554497,0.0,430.0,156.1,101.0,0.0,0.0,525.0,150.33700000000005,484.0,505.0,0.0,0.0,0.0,101.12899999999999,1240.466,1212.1
2009-12-27,26.77956212264245,0.0,430.0,156.1,101.0,0.0,0.0,525.0,147.714,484.0,394.192,0.0,0.0,0.0,101.118,1127.024,1212.1
2009-12-28,20.653134981528925,0.0,430.0,156.1,101.0,0.0,0.0,525.0,155.109,484.0,525.0,0.0,0.0,0.0,101.055,1265.164,1212.1
2009-12-29,23.53507666867073,0.0,430.0,156.1,101.0,0.0,0.0,525.0,153.006,484.0,525.0,0.0,0.0,0.0,92.486,1254.492,1212.1
2009-12-30,27.28689943234313,0.0,430.0,156.1,101.0,0.0,0.0,525.0,144.458,484.0,525.571,0.0,0.0,0.0,101.454,1255.483,1212.1
2009-12-31,27.668056753837124,0.0,430.0,156.1,101.0,0.0,0.0,525.0,144.30100000000004,484.0,525.0,0.0,0.0,0.0,101.0,1254.301,1212.1
2010-01-01,20.87293890861282,0.0,430.0,156.1,101.0,0.0,0.0,525.0,152.806,484.0,525.0,0.0,0.0,0.0,67.005,1228.8110000000001,1212.1
2010-01-02,18.89857521423896,0.0,430.0,156.1,101.0,0.0,0.0,525.0,151.16,484.0,525.0,0.0,0.0,0.0,60.298,1220.4579999999999,1212.1
2010-01-03,17.133421995328042,0.0,430.0,156.1,101.0,0.0,0.0,525.0,153.30700000000004,484.0,525.0,0.0,0.0,0.0,99.277,1261.584,1212.1
2010-01-04,16.3739350814935,0.0,430.0,156.1,101.0,0.0,0.0,525.0,143.25799999999995,484.0,525.0,0.0,0.0,0.0,102.05,1254.3079999999998,1212.1
2010-01-05,27.286201879284228,0.0,390.0,156.1,101.0,0.0,0.0,525.0,154.004,378.207,525.0,0.0,0.0,0.0,88.586,1145.797,1172.1
2010-01-06,25.77843801851504,0.0,390.0,156.1,101.0,0.0,0.0,525.0,147.13,445.15,525.0,0.0,0.0,0.0,101.314,1218.594,1172.1
2010-01-07,23.171707222896863,0.0,390.0,156.1,101.0,0.0,0.0,525.0,150.514,484.0,525.0,0.0,0.0,0.0,95.846,1255.3600000000001,1172.1
2010-01-08,16.481580352893985,0.0,390.0,156.1,101.0,0.0,0.0,525.0,151.034,484.0,457.215,0.0,0.0,0.0,101.0,1193.249,1172.1
2010-01-09,27.0070345964324,0.0,390.0,138.637,101.0,0.0,0.0,525.0,128.438,484.0,525.0,0.0,0.0,0.0,101.0,1238.438,1154.637
2010-01-10,21.112090394411144,0.0,390.0,156.1,101.0,0.0,0.0,525.0,132.171,484.0,525.0,0.0,0.0,0.0,101.0,1242.171,1172.1
2010-01-11,29.247594997537174,0.0,390.0,156.1,101.0,0.0,0.0,525.0,134.313,484.0,525.0,0.0,0.0,0.0,99.295,1242.6080000000002,1172.1
2010-01-12,26.479126870835252,0.0,380.0,156.1,101.0,0.0,0.0,525.0,122.516,484.0,525.0,0.0,0.0,0.0,68.84100000000001,1200.357,1162.1
2010-01-13,16.534148453354312,0.0,380.0,156.1,101.0,0.0,0.0,525.0,123.205,484.0,514.986,0.0,0.0,0.0,101.0,1223.191,1162.1
2010-01-14,15.4869295851071,0.0,380.0,148.162,101.0,0.0,0.0,525.0,121.073,484.0,525.0,0.0,0.0,0.0,99.543,1229.616,1154.162
2010-01-15,17.920330232667038,0.0,380.0,156.1,101.0,0.0,0.0,525.0,133.763,484.0,525.0,0.0,0.0,0.0,98.837,1241.6,1162.1
2010-01-16,18.362830899226275,0.0,380.0,156.1,202.1,0.0,0.0,262.5,139.38,484.0,267.79400000000004,0.0,0.0,0.0,163.16,1054.334,1000.7
2010-01-17,25.536701396607643,0.0,380.0,156.1,202.1,0.0,0.0,262.5,121.548,484.0,258.328,0.0,0.0,0.0,130.735,994.611,1000.7
2010-01-18,15.452714933676988,0.0,380.0,156.1,202.1,0.0,0.0,262.5,134.83700000000002,484.0,503.012,0.0,0.0,0.0,85.943,1207.792,1000.7
2010-01-19,20.506210197338234,0.0,380.0,156.1,101.0,0.0,0.0,525.0,136.718,484.0,525.619,0.0,0.0,0.0,96.599,1242.936,1162.1
2010-01-20,25.113109771842197,0.0,374.167,156.1,101.0,0.0,0.0,525.0,130.222,475.962,526.2,0.0,0.0,0.0,75.47399999999998,1207.858,1156.267
2010-01-21,27.223974568217173,0.0,245.0,156.1,101.0,0.0,0.0,525.0,120.262,187.064,525.804,0.0,0.0,0.0,83.649,916.779,1027.1
2010-01-22,24.969723174490408,0.0,380.0,156.1,101.0,0.0,0.0,525.0,126.16,262.675,514.965,0.0,0.0,0.0,80.929,984.729,1162.1
2010-01-23,17.5204378226421,0.0,380.0,156.1,134.7,0.0,0.0,262.5,127.307,484.0,256.837,0.0,0.0,0.0,78.08800000000002,946.232,933.3
2010-01-24,21.107881280654983,0.0,380.0,156.1,147.33700000000005,0.0,0.0,262.5,153.167,484.0,251.178,0.0,0.0,0.0,97.327,985.672,945.937
2010-01-25,29.311298829948093,0.0,380.0,156.1,202.1,0.0,0.0,262.5,151.275,484.0,264.274,0.0,0.0,0.0,180.756,1080.305,1000.7
2010-01-26,15.88238716101223,0.0,380.0,149.75,202.1,0.0,0.0,262.5,139.529,484.0,277.634,9.811,0.0,0.0,178.562,1089.536,994.35
2010-01-27,24.219236506389308,0.0,380.0,156.1,202.1,0.0,0.0,262.5,145.143,484.0,265.25,0.0,0.0,0.0,178.832,1073.225,1000.7
2010-01-28,22.063326008743,0.0,400.0,156.1,202.1,0.0,0.0,262.5,135.525,484.0,242.916,15.291,0.0,0.0,140.22,1017.9520000000001,1020.7
2010-01-29,18.6176725736479,0.0,400.0,156.1,202.1,0.0,0.0,262.5,152.624,484.0,240.221,0.0,0.0,0.0,139.493,1016.338,1020.7
2010-01-30,21.18173104936784,0.0,400.0,156.1,101.0,0.0,0.0,402.396,151.702,484.0,410.302,0.0,0.0,0.0,106.998,1153.002,1059.496
2010-01-31,23.88308468275073,0.0,400.0,156.1,101.0,0.0,0.0,460.0,127.983,484.0,525.32,0.0,0.0,0.0,98.836,1236.139,1117.1
2010-02-01,19.40809569472639,0.0,400.0,156.1,101.0,0.0,0.0,460.0,120.547,484.0,526.383,0.0,0.0,0.0,99.202,1230.132,1117.1
2010-02-02,25.226460101803475,0.0,400.0,156.1,101.0,0.0,0.0,460.0,124.793,484.0,509.649,0.0,0.0,0.0,99.202,1217.644,1117.1
2010-02-03,18.36098551851548,0.0,400.0,156.1,101.0,0.0,0.0,460.0,126.255,484.0,503.394,29.5,0.0,0.0,102.995,1246.1439999999998,1117.1
2010-02-04,23.71743420562857,0.0,400.0,156.1,101.0,29.5,,460.0,137.077,484.0,525.0,29.5,,0.0,95.674,1271.251,1146.6
2010-02-05,17.39619984806484,0.0,400.0,156.1,101.0,29.5,,460.0,119.805,484.0,525.0,29.5,,0.0,90.658,1248.963,1146.6
2010-02-06,23.97520165377828,0.0,400.0,156.1,101.0,29.5,,460.0,120.0,484.0,525.0,29.5,,0.0,104.469,1262.969,1146.6
2010-02-07,22.771149589768186,0.0,400.0,156.1,101.0,29.5,,460.0,119.892,484.0,525.0,29.5,,0.0,91.796,1250.188,1146.6
2010-02-08,23.487858532753602,0.0,400.0,156.1,101.0,29.5,,460.0,136.711,484.0,525.0,29.5,,0.0,98.274,1273.4850000000001,1146.6
2010-02-09,20.925871607948878,0.0,400.0,156.1,101.0,29.5,,460.0,148.889,484.0,525.0,29.5,,0.0,103.786,1291.1750000000002,1146.6
2010-02-10,21.227663234405178,0.0,400.0,156.1,101.0,29.5,,460.0,135.308,460.232,525.0,29.5,,0.0,104.323,1254.363,1146.6
2010-02-11,18.979988103608466,0.0,400.0,156.1,101.0,29.5,,460.0,118.595,484.0,525.0,29.5,,0.0,103.97,1261.065,1146.6
2010-02-12,24.879285530098443,0.0,400.0,156.1,101.0,29.5,,460.0,126.007,484.0,525.0,29.5,,0.0,104.17,1268.6770000000001,1146.6
2010-02-13,24.516352103726625,0.0,400.0,156.1,101.0,29.5,,460.0,123.942,484.0,525.0,29.5,,0.0,104.406,1266.848,1146.6
2010-02-14,25.28949153142472,0.0,400.0,156.1,101.0,29.5,,460.0,135.55,484.0,525.0,29.5,,0.0,104.286,1278.336,1146.6
2010-02-15,28.087801676112555,0.0,400.0,156.1,101.0,29.5,,460.0,135.602,484.0,476.281,29.5,,0.0,104.109,1229.492,1146.6
2010-02-16,29.9532175493394,0.0,400.0,156.1,101.0,29.5,,460.0,130.439,484.0,525.75,29.5,,0.0,103.922,1273.6109999999999,1146.6
2010-02-17,26.34218177399139,0.0,400.0,156.1,101.0,29.5,,460.0,119.748,484.0,525.0,29.5,,0.0,103.638,1261.886,1146.6
2010-02-18,21.769942717988734,0.0,400.0,156.1,101.0,29.5,,460.0,76.947,484.0,525.0,29.5,,0.0,103.616,1219.063,1146.6
2010-02-19,19.31986894181209,0.0,359.0,156.1,101.0,29.5,,460.0,156.1,481.969,498.175,29.5,,0.0,109.269,1275.013,1105.6
2010-02-20,29.38476812652841,0.0,484.0,156.1,101.0,29.5,,460.0,156.1,419.293,525.0,29.5,,0.0,67.65,1197.5430000000001,1230.6
2010-02-21,18.94213245283872,0.0,484.0,156.1,101.0,29.5,,460.0,156.1,484.0,525.135,29.5,,0.0,85.22,1279.9550000000002,1230.6
2010-02-22,19.27859748878104,0.0,484.0,156.1,101.0,29.5,,460.0,126.774,476.044,525.0,29.5,,0.0,96.545,1253.863,1230.6
2010-02-23,21.83260156180678,0.0,200.0,156.1,202.1,29.5,,460.0,150.31799999999996,196.477,525.0,29.5,,0.0,169.033,1070.328,1047.7
2010-02-24,20.27012144862611,0.0,200.0,156.1,202.1,29.5,,460.0,144.42600000000004,197.738,525.0,29.5,,10.239,198.89,1105.7930000000001,1047.7
2010-02-25,28.68260551022377,0.0,200.0,79.9,211.7,29.5,,460.0,81.556,198.681,525.0,29.5,,8.334,187.723,1030.794,981.1
2010-02-26,16.996495848941308,0.0,200.0,79.9,211.7,29.5,,460.0,126.08,198.294,525.0,29.5,,20.043,212.457,1111.374,981.1
2010-02-27,23.772548196653656,0.0,200.0,156.1,211.7,29.5,,460.0,156.1,198.337,525.0,29.5,,8.185,205.628,1122.75,1057.3000000000002
2010-02-28,29.14147463915247,0.0,200.0,156.1,211.7,29.5,,460.0,149.178,198.376,525.0,29.5,,0.0,206.233,1108.287,1057.3000000000002
2010-03-01,25.98693338320097,0.0,200.0,156.1,211.7,29.5,,460.0,153.498,197.747,525.0,29.5,,0.0,147.887,1053.632,1057.3000000000002
2010-03-02,32.01348170286831,0.0,200.0,156.1,202.1,29.5,,460.0,154.141,197.544,525.0,29.5,,0.0,179.175,1085.36,1047.7
2010-03-03,25.160653272209142,0.0,200.0,156.1,202.1,29.5,,460.0,148.304,196.058,525.0,29.5,,0.0,211.271,1110.133,1047.7
2010-03-04,15.04403560164839,0.0,200.0,156.1,211.7,29.5,,460.0,141.313,198.708,525.0,29.5,,0.0,171.99900000000005,1066.52,1057.3000000000002
2010-03-05,30.49165899598579,0.0,200.0,156.1,211.7,29.5,,460.0,153.274,197.216,525.0,29.5,,0.0,201.841,1106.8310000000001,1057.3000000000002
2010-03-06,21.24123592284528,0.0,200.0,156.1,211.7,29.5,,460.0,155.659,198.71,525.0,29.5,,0.0,183.581,1092.45,1057.3000000000002
2010-03-07,28.21116589242486,0.0,200.0,156.1,211.7,29.5,,460.0,127.674,198.008,518.4580000000002,29.5,,0.0,165.105,1038.7450000000001,1057.3000000000002
2010-03-08,17.132626298387418,0.0,200.0,156.1,211.7,29.5,,460.0,148.959,197.922,519.4580000000002,29.5,,0.0,213.449,1109.2880000000002,1057.3000000000002
2010-03-09,18.48635338864528,0.0,200.0,156.1,211.7,29.5,,460.0,136.333,197.919,525.0,29.5,,0.0,181.923,1070.675,1057.3000000000002
2010-03-10,18.911351038478802,0.0,200.0,156.1,211.7,29.5,,460.0,152.454,197.36900000000003,525.0,29.5,,0.0,212.466,1116.7890000000002,1057.3000000000002
2010-03-11,21.38979019121455,0.0,200.0,156.1,211.7,29.5,,460.0,148.475,196.482,525.0,29.5,,0.0,184.466,1083.923,1057.3000000000002
2010-03-12,29.2115709902494,0.0,400.0,156.1,105.9,29.5,,460.0,145.83,332.2990000000001,525.25,29.5,,0.0,167.85299999999995,1200.732,1151.5
2010-03-13,15.809216176998095,0.0,400.0,156.1,211.7,29.5,,460.0,132.374,484.0,510.846,29.5,,0.0,190.665,1347.385,1257.3000000000002
2010-03-14,17.501053083747262,0.0,400.0,156.1,211.7,29.5,,460.0,154.654,484.0,525.0,29.5,,0.0,211.91,1405.064,1257.3000000000002
2010-03-15,21.731991765153538,0.0,400.0,156.1,211.7,29.5,,460.0,154.651,484.0,525.0,29.5,,0.0,211.7,1404.851,1257.3000000000002
2010-03-16,29.044952802578468,0.0,400.0,156.1,211.7,29.5,,460.0,154.629,484.0,525.0,29.5,,0.0,187.052,1380.1809999999998,1257.3000000000002
2010-03-17,26.348421649481047,0.0,400.0,156.1,211.7,29.5,,460.0,138.48,484.0,525.0,29.5,,0.0,211.7,1388.68,1257.3000000000002
2010-03-18,32.29034321853108,0.0,400.0,156.1,211.7,29.5,,460.0,138.829,447.771,525.0,29.5,,0.0,211.7,1352.8,1257.3000000000002
2010-03-19,16.608948051596887,0.0,400.0,156.1,211.7,29.5,,460.0,149.858,484.0,525.0,29.5,,0.0,211.7,1400.058,1257.3000000000002
2010-03-20,29.724762858538842,0.0,400.0,156.1,211.7,29.5,,460.0,156.1,484.0,525.0,29.5,,0.0,211.7,1406.3,1257.3000000000002
2010-03-21,15.414875555068875,0.0,355.0,144.55,211.7,29.5,,392.5,144.683,484.0,525.0,29.5,,0.0,204.616,1387.799,1133.25
2010-03-22,17.45432546640638,0.0,400.0,156.1,211.7,29.5,,460.0,148.619,484.0,525.0,29.5,,0.0,204.495,1391.614,1257.3000000000002
2010-03-23,23.626106794740032,0.0,400.0,156.1,211.7,29.5,,460.0,138.485,484.0,525.0,29.5,,0.0,176.861,1353.846,1257.3000000000002
2010-03-24,24.26015419357408,0.0,400.0,156.1,211.7,29.5,,460.0,129.583,484.0,525.0,29.5,,0.0,195.112,1363.1950000000002,1257.3000000000002
2010-03-25,22.076533478850454,0.0,400.0,156.1,211.7,29.5,,460.0,147.768,484.0,493.973,29.5,,0.0,195.445,1350.686,1257.3000000000002
2010-03-26,30.765370536758084,0.0,400.0,156.1,211.7,29.5,,460.0,156.1,484.0,514.641,29.5,,0.0,202.652,1386.893,1257.3000000000002
2010-03-27,18.183782126943953,29.5,400.0,156.1,211.7,29.5,,460.0,149.07299999999995,484.0,525.0,29.5,,29.5,212.117,1429.1899999999998,1286.8000000000002
2010-03-28,29.22854533467146,29.5,400.0,156.1,211.7,29.5,,460.0,153.68200000000004,484.0,525.0,29.5,,29.5,211.88,1433.562,1286.8000000000002
2010-03-29,22.88533620473661,29.5,400.0,156.1,211.7,29.5,,460.0,145.72299999999996,484.0,437.792,29.5,,29.5,211.844,1338.359,1286.8000000000002
2010-03-30,30.181675875692616,0.0,400.0,156.1,211.7,29.5,,460.0,151.099,484.0,496.75,29.5,,0.0,211.7,1373.049,1257.3000000000002
2010-03-31,19.625291372106126,0.0,400.0,156.1,211.7,29.5,,460.0,142.813,484.0,387.21,29.5,,0.0,211.7,1255.223,1257.3000000000002
2010-04-01,31.953931256322107,0.0,484.0,156.1,211.7,29.5,,460.0,156.1,361.586,312.5490000000001,29.5,,0.0,180.865,1040.6000000000001,1341.3000000000002
2010-04-02,21.721373840065194,0.0,484.0,156.1,211.7,29.5,,460.0,156.1,354.661,311.474,29.5,,0.0,184.022,1035.7569999999998,1341.3000000000002
2010-04-03,23.244499130586572,29.5,484.0,156.1,211.7,29.5,,260.0,156.1,396.828,272.393,29.5,,29.5,207.126,1091.447,1170.8
2010-04-04,33.93440040045537,29.5,484.0,156.1,211.7,29.5,,460.0,156.13299999999995,351.04,308.931,29.5,,29.5,125.886,1000.99,1370.8000000000002
2010-04-05,28.42211512983739,29.5,484.0,156.1,211.7,29.5,,460.0,156.1,358.386,369.77,29.5,,29.5,212.41,1155.666,1370.8000000000002
2010-04-06,33.746181218239286,0.0,484.0,156.1,211.7,29.5,,460.0,156.1,351.612,368.826,29.5,,0.0,212.578,1118.616,1341.3000000000002
2010-04-07,22.966594141553372,0.0,484.0,156.1,211.7,29.5,,460.0,156.1,355.532,380.786,29.5,,0.0,209.409,1131.3269999999998,1341.3000000000002
2010-04-08,26.237105705601763,0.0,484.0,156.1,211.7,29.5,,460.0,156.134,358.026,382.252,29.5,,0.0,212.29,1138.202,1341.3000000000002
2010-04-09,26.98465258780776,0.0,484.0,156.1,211.7,29.5,,460.0,156.122,352.533,394.486,29.5,,18.276,211.932,1162.849,1341.3000000000002
2010-04-10,30.504111357909146,29.5,484.0,156.1,211.7,29.5,,460.0,156.1,399.03,461.643,29.5,,29.5,161.701,1237.474,1370.8000000000002
2010-04-11,27.317669420190025,29.5,484.0,156.1,211.7,29.5,,460.0,156.1,385.621,375.979,29.5,,29.5,211.78,1188.48,1370.8000000000002
2010-04-12,30.876079025137468,29.5,484.0,156.1,211.7,29.5,,460.0,156.1,398.692,448.022,29.5,,29.5,154.734,1216.548,1370.8000000000002
2010-04-13,22.745062064965033,0.0,484.0,156.1,211.7,29.5,,460.0,156.1,397.38,452.405,29.5,,0.0,204.465,1239.85,1341.3000000000002
2010-04-14,33.09660738213493,0.0,484.0,156.1,211.7,29.5,,460.0,156.1,368.869,434.205,29.5,,0.0,198.734,1187.408,1341.3000000000002
2010-04-15,30.74783231080159,0.0,484.0,156.1,211.7,29.5,,460.0,156.1,356.755,453.057,29.5,,0.0,211.747,1207.159,1341.3000000000002
2010-04-16,22.132772136929326,0.0,484.0,155.783,211.7,29.5,,460.0,125.252,355.926,452.714,26.238000000000003,,0.0,211.807,1171.9370000000001,1340.9830000000002
2010-04-17,27.879837909265675,29.5,484.0,155.783,211.7,0.0,,460.0,79.583,353.48,452.254,0.0,,29.5,208.711,1123.528,1340.9830000000002
2010-04-18,21.71289943626441,29.5,484.0,75.9,211.7,0.0,,460.0,60.593,353.732,373.385,0.0,,29.5,211.7,1028.91,1261.1
2010-04-19,27.413386402257927,29.5,484.0,76.05,211.7,29.5,,460.0,73.851,354.18300000000005,423.842,29.5,,29.5,211.755,1122.6309999999999,1290.75
2010-04-20,21.85990468834205,29.5,484.0,76.2,211.7,29.5,,460.0,76.2,353.95,415.548,29.5,,29.5,211.843,1116.541,1290.9
2010-04-21,30.086658984634404,29.5,350.0,75.9,211.7,29.5,,460.0,74.972,362.15,440.041,29.5,,29.5,211.782,1147.945,1156.6
2010-04-22,33.61540334230446,29.5,350.0,76.2,211.7,29.5,,460.0,76.2,275.311,487.707,29.5,,29.5,211.7,1109.918,1156.9
2010-04-23,24.798517894785967,29.5,200.0,76.2,211.7,29.5,,460.0,99.26,194.497,526.192,29.5,,29.5,211.99,1090.939,1006.9000000000001
2010-04-24,22.33498902050929,29.5,200.0,156.1,211.7,0.0,,460.0,156.105,386.499,463.259,0.0,,29.5,211.841,1247.2040000000002,1057.3000000000002
2010-04-25,32.13634320182179,29.5,400.0,155.8,211.7,0.0,,460.0,149.77700000000004,398.781,390.73,0.0,,29.5,211.705,1180.493,1257.0
2010-04-26,28.992551389100385,29.5,400.0,155.95,211.7,29.5,,460.0,153.579,398.287,490.714,29.5,,29.5,211.788,1313.368,1286.65
2010-04-27,24.115184870902482,29.5,400.0,155.8,211.7,29.5,,460.0,153.858,400.54,389.301,29.5,,29.5,198.108,1200.807,1286.5
2010-04-28,28.95991207106276,29.5,400.0,155.8,211.7,29.5,,460.0,151.30100000000004,399.284,446.818,29.5,,29.5,197.491,1253.894,1286.5
2010-04-29,28.682660013090647,29.5,400.0,156.1,127.942,29.5,,460.0,156.349,400.068,457.824,29.5,,29.5,126.857,1200.098,1203.042
2010-04-30,24.39692259364725,29.5,400.0,156.1,105.9,29.5,,460.0,156.136,399.041,490.429,29.5,,29.5,100.766,1205.372,1181.0
2010-05-01,34.276608747782866,29.5,400.0,156.1,105.9,0.0,,460.0,156.1,484.0,525.0,0.0,,29.5,105.9,1300.5,1151.5
2010-05-02,33.876778956512595,29.5,400.0,155.8,105.9,0.0,,460.0,156.10399999999996,484.0,525.0,0.0,,29.5,105.9,1300.504,1151.2
2010-05-03,23.227153075112465,29.5,400.0,155.95,105.9,29.5,,460.0,153.767,484.0,525.0,29.5,,29.5,105.9,1327.6670000000001,1180.85
2010-05-04,23.92360746611825,29.5,400.0,156.1,105.9,29.5,,460.0,156.1,484.0,525.0,29.5,,29.5,105.9,1330.0,1181.0
2010-05-05,35.288318376040955,29.5,400.0,156.1,105.9,29.5,,460.0,156.1,484.0,525.0,29.5,,29.5,34.746,1258.846,1181.0
2010-05-06,33.678395498973266,29.5,400.0,156.1,189.65,29.5,,460.0,156.311,484.0,525.0,29.5,,29.5,66.798,1291.1090000000002,1264.75
2010-05-07,31.537317291554647,29.5,400.0,156.1,211.7,29.5,,460.0,137.40200000000002,484.0,525.0,29.5,,29.5,200.091,1405.493,1286.8000000000002
2010-05-08,22.73890465404091,29.5,400.0,156.1,207.29,0.0,,460.0,156.1,484.0,525.0,0.0,,29.5,116.408,1311.0079999999998,1252.8899999999999
2010-05-09,32.47447483500114,29.5,400.0,155.8,105.9,0.0,,460.0,152.873,484.0,525.0,0.0,,29.5,105.9,1297.2730000000001,1151.2
2010-05-10,29.00270289069147,29.5,400.0,156.1,185.25,29.5,,460.0,156.284,484.0,525.0,29.5,,29.5,105.389,1329.673,1260.35
2010-05-11,27.343064953669,29.5,400.0,156.1,211.7,29.5,,460.0,156.178,484.0,525.4169999999998,29.5,,29.5,200.529,1425.1239999999998,1286.8000000000002
2010-05-12,27.86453206774097,29.5,400.0,156.1,211.7,29.5,,460.0,152.306,484.0,525.0,29.5,,29.5,204.525,1424.8310000000001,1286.8000000000002
